,id,url,type,cost,impression,effect,img
1373,CR488756008290615296,https://transparencyreport.google.com/political-ads/library/advertiser/AR123635684496900096/creative/CR488756008290615296,Image,50.0,5000.0,100.0,https://tpc.googlesyndication.com/simgad/17425294303303602268
1374,CR489318958244036608,https://transparencyreport.google.com/political-ads/library/advertiser/AR123635684496900096/creative/CR489318958244036608,Image,50.0,50000.0,1000.0,https://tpc.googlesyndication.com/simgad/14594668965837915979
1375,CR498396526242955264,https://transparencyreport.google.com/political-ads/library/advertiser/AR123635684496900096/creative/CR498396526242955264,Image,50.0,5000.0,100.0,https://tpc.googlesyndication.com/simgad/17425294303303602268
1376,CR50499469552123904,https://transparencyreport.google.com/political-ads/library/advertiser/AR123635684496900096/creative/CR50499469552123904,Image,50.0,50000.0,1000.0,https://tpc.googlesyndication.com/simgad/6623063834244141664
1377,CR511437833660006400,https://transparencyreport.google.com/political-ads/library/advertiser/AR123635684496900096/creative/CR511437833660006400,Image,50.0,50000.0,1000.0,https://tpc.googlesyndication.com/simgad/5988537777694122031
1378,CR559969177398411264,https://transparencyreport.google.com/political-ads/library/advertiser/AR123635684496900096/creative/CR559969177398411264,Image,50.0,50000.0,1000.0,https://tpc.googlesyndication.com/simgad/1248208814058651645
1379,CR571321634955198464,https://transparencyreport.google.com/political-ads/library/advertiser/AR123635684496900096/creative/CR571321634955198464,Image,50.0,50000.0,1000.0,https://tpc.googlesyndication.com/simgad/6623063834244141664
1380,CR79702498385854464,https://transparencyreport.google.com/political-ads/library/advertiser/AR123635684496900096/creative/CR79702498385854464,Image,50.0,50000.0,1000.0,https://tpc.googlesyndication.com/simgad/6623063834244141664
1381,CR90099480338104320,https://transparencyreport.google.com/political-ads/library/advertiser/AR123635684496900096/creative/CR90099480338104320,Image,50.0,5000.0,100.0,https://tpc.googlesyndication.com/simgad/5988537777694122031
1383,CR132346015612141568,https://transparencyreport.google.com/political-ads/library/advertiser/AR13000625486823424/creative/CR132346015612141568,Image,25000.0,5000000.0,200.0,https://tpc.googlesyndication.com/simgad/3615082814092537629
1384,CR171752512351633408,https://transparencyreport.google.com/political-ads/library/advertiser/AR13000625486823424/creative/CR171752512351633408,Image,25000.0,10000000.0,400.0,https://tpc.googlesyndication.com/simgad/16933457518956823399
1385,CR216788508625338368,https://transparencyreport.google.com/political-ads/library/advertiser/AR13000625486823424/creative/CR216788508625338368,Image,50.0,500000.0,10000.0,https://tpc.googlesyndication.com/simgad/9630221826685110094
1386,CR233114057274556416,https://transparencyreport.google.com/political-ads/library/advertiser/AR13000625486823424/creative/CR233114057274556416,Image,50.0,500000.0,10000.0,https://tpc.googlesyndication.com/simgad/9015768297254598500
1387,CR310801150846697472,https://transparencyreport.google.com/political-ads/library/advertiser/AR13000625486823424/creative/CR310801150846697472,Image,500.0,500000.0,1000.0,https://tpc.googlesyndication.com/simgad/11732509625905580771
1388,CR482219411663486976,https://transparencyreport.google.com/political-ads/library/advertiser/AR13000625486823424/creative/CR482219411663486976,Image,50.0,50000.0,1000.0,https://tpc.googlesyndication.com/simgad/6738317785210269938
1389,CR501641185056522240,https://transparencyreport.google.com/political-ads/library/advertiser/AR13000625486823424/creative/CR501641185056522240,Image,50.0,50000.0,1000.0,https://tpc.googlesyndication.com/simgad/9698765932603441724
1390,CR507270684590735360,https://transparencyreport.google.com/political-ads/library/advertiser/AR13000625486823424/creative/CR507270684590735360,Image,25000.0,5000000.0,200.0,https://tpc.googlesyndication.com/simgad/12265069189137125859
1391,CR109687279986933760,https://transparencyreport.google.com/political-ads/library/advertiser/AR13176547347267584/creative/CR109687279986933760,Image,50.0,5000.0,100.0,https://tpc.googlesyndication.com/simgad/9575074780419975492
1392,CR115492701381591040,https://transparencyreport.google.com/political-ads/library/advertiser/AR13176547347267584/creative/CR115492701381591040,Image,500.0,500000.0,1000.0,https://tpc.googlesyndication.com/simgad/11132939226660361613
1393,CR115844545102479360,https://transparencyreport.google.com/political-ads/library/advertiser/AR13176547347267584/creative/CR115844545102479360,Image,50.0,5000.0,100.0,https://tpc.googlesyndication.com/simgad/3395809261344488696
1394,CR131255300077387776,https://transparencyreport.google.com/political-ads/library/advertiser/AR13176547347267584/creative/CR131255300077387776,Image,50.0,50000.0,1000.0,https://tpc.googlesyndication.com/simgad/3009506726833174312
1395,CR14443184742465536,https://transparencyreport.google.com/political-ads/library/advertiser/AR13176547347267584/creative/CR14443184742465536,Image,50.0,50000.0,1000.0,https://tpc.googlesyndication.com/simgad/2456583239614806410
1396,CR152858504539930624,https://transparencyreport.google.com/political-ads/library/advertiser/AR13176547347267584/creative/CR152858504539930624,Image,50.0,5000.0,100.0,https://tpc.googlesyndication.com/simgad/2836409504677577427
1397,CR153280717004996608,https://transparencyreport.google.com/political-ads/library/advertiser/AR13176547347267584/creative/CR153280717004996608,Image,50.0,50000.0,1000.0,https://tpc.googlesyndication.com/simgad/621931210451937197
1398,CR160880541376184320,https://transparencyreport.google.com/political-ads/library/advertiser/AR13176547347267584/creative/CR160880541376184320,Image,25000.0,500000.0,20.0,https://tpc.googlesyndication.com/simgad/6754731159482115836
1399,CR161654597562138624,https://transparencyreport.google.com/political-ads/library/advertiser/AR13176547347267584/creative/CR161654597562138624,Image,500.0,50000.0,100.0,https://tpc.googlesyndication.com/simgad/14758467408365569540
1400,CR177628302490468352,https://transparencyreport.google.com/political-ads/library/advertiser/AR13176547347267584/creative/CR177628302490468352,Image,50.0,50000.0,1000.0,https://tpc.googlesyndication.com/simgad/12426262841534050623
1401,CR187339189186985984,https://transparencyreport.google.com/political-ads/library/advertiser/AR13176547347267584/creative/CR187339189186985984,Image,500.0,500000.0,1000.0,https://tpc.googlesyndication.com/simgad/11067952869764818388
1402,CR19017153114013696,https://transparencyreport.google.com/political-ads/library/advertiser/AR13176547347267584/creative/CR19017153114013696,Image,500.0,500000.0,1000.0,https://tpc.googlesyndication.com/simgad/9822105567834297147
1403,CR214360786951208960,https://transparencyreport.google.com/political-ads/library/advertiser/AR13176547347267584/creative/CR214360786951208960,Image,500.0,50000.0,100.0,https://tpc.googlesyndication.com/simgad/4599211245425753400
1404,CR217105167974137856,https://transparencyreport.google.com/political-ads/library/advertiser/AR13176547347267584/creative/CR217105167974137856,Image,50.0,5000.0,100.0,https://tpc.googlesyndication.com/simgad/13759734287052762688
1405,CR225619786019635200,https://transparencyreport.google.com/political-ads/library/advertiser/AR13176547347267584/creative/CR225619786019635200,Image,50.0,5000.0,100.0,https://tpc.googlesyndication.com/simgad/591848236820110108
1406,CR227801217089142784,https://transparencyreport.google.com/political-ads/library/advertiser/AR13176547347267584/creative/CR227801217089142784,Image,50.0,5000.0,100.0,https://tpc.googlesyndication.com/simgad/8671300735147331886
1407,CR227871585833320448,https://transparencyreport.google.com/political-ads/library/advertiser/AR13176547347267584/creative/CR227871585833320448,Image,50.0,50000.0,1000.0,https://tpc.googlesyndication.com/simgad/6326887228890949006
1408,CR232014545646780416,https://transparencyreport.google.com/political-ads/library/advertiser/AR13176547347267584/creative/CR232014545646780416,Image,50.0,5000.0,100.0,https://tpc.googlesyndication.com/simgad/2368644085554882889
1409,CR234908460251086848,https://transparencyreport.google.com/political-ads/library/advertiser/AR13176547347267584/creative/CR234908460251086848,Image,50.0,5000.0,100.0,https://tpc.googlesyndication.com/simgad/16843165232556014954
1410,CR236034360157929472,https://transparencyreport.google.com/political-ads/library/advertiser/AR13176547347267584/creative/CR236034360157929472,Image,500.0,50000.0,100.0,https://tpc.googlesyndication.com/simgad/13344711739390788638
1411,CR250108108993462272,https://transparencyreport.google.com/political-ads/library/advertiser/AR13176547347267584/creative/CR250108108993462272,Image,500.0,50000.0,100.0,https://tpc.googlesyndication.com/simgad/6618987878386571596
1412,CR254532543783632896,https://transparencyreport.google.com/political-ads/library/advertiser/AR13176547347267584/creative/CR254532543783632896,Image,50.0,5000.0,100.0,https://tpc.googlesyndication.com/simgad/10519251409439179058
1413,CR254611708620832768,https://transparencyreport.google.com/political-ads/library/advertiser/AR13176547347267584/creative/CR254611708620832768,Image,500.0,50000.0,100.0,https://tpc.googlesyndication.com/simgad/14199630351683239047
1414,CR257910243504160768,https://transparencyreport.google.com/political-ads/library/advertiser/AR13176547347267584/creative/CR257910243504160768,Image,50.0,5000.0,100.0,https://tpc.googlesyndication.com/simgad/16511005306462142261
1415,CR261507845550243840,https://transparencyreport.google.com/political-ads/library/advertiser/AR13176547347267584/creative/CR261507845550243840,Image,500.0,500000.0,1000.0,https://tpc.googlesyndication.com/simgad/14403535970027078937
1416,CR264665642945216512,https://transparencyreport.google.com/political-ads/library/advertiser/AR13176547347267584/creative/CR264665642945216512,Image,500.0,5000.0,10.0,https://tpc.googlesyndication.com/simgad/12095712011666184871
1417,CR269529882386497536,https://transparencyreport.google.com/political-ads/library/advertiser/AR13176547347267584/creative/CR269529882386497536,Image,25000.0,500000.0,20.0,https://tpc.googlesyndication.com/simgad/4646588889217152785
1418,CR275581594385776640,https://transparencyreport.google.com/political-ads/library/advertiser/AR13176547347267584/creative/CR275581594385776640,Image,25000.0,500000.0,20.0,https://tpc.googlesyndication.com/simgad/9822105567834297147
1419,CR28235458601287680,https://transparencyreport.google.com/political-ads/library/advertiser/AR13176547347267584/creative/CR28235458601287680,Image,25000.0,5000000.0,200.0,https://tpc.googlesyndication.com/simgad/6754731159482115836
1421,CR329484052425867264,https://transparencyreport.google.com/political-ads/library/advertiser/AR13176547347267584/creative/CR329484052425867264,Image,500.0,500000.0,1000.0,https://tpc.googlesyndication.com/simgad/16843165232556014954
1422,CR341868951401136128,https://transparencyreport.google.com/political-ads/library/advertiser/AR13176547347267584/creative/CR341868951401136128,Image,500.0,50000.0,100.0,https://tpc.googlesyndication.com/simgad/1032714292519458294
1423,CR347639188423704576,https://transparencyreport.google.com/political-ads/library/advertiser/AR13176547347267584/creative/CR347639188423704576,Image,50.0,50000.0,1000.0,https://tpc.googlesyndication.com/simgad/1698579906127462006
1424,CR351157625632587776,https://transparencyreport.google.com/political-ads/library/advertiser/AR13176547347267584/creative/CR351157625632587776,Image,50.0,5000.0,100.0,https://tpc.googlesyndication.com/simgad/3009506726833174312
1425,CR353057581725384704,https://transparencyreport.google.com/political-ads/library/advertiser/AR13176547347267584/creative/CR353057581725384704,Image,50.0,5000.0,100.0,https://tpc.googlesyndication.com/simgad/1032714292519458294
1427,CR360657406096572416,https://transparencyreport.google.com/political-ads/library/advertiser/AR13176547347267584/creative/CR360657406096572416,Image,50.0,5000.0,100.0,https://tpc.googlesyndication.com/simgad/6618987878386571596
1428,CR379797704512897024,https://transparencyreport.google.com/political-ads/library/advertiser/AR13176547347267584/creative/CR379797704512897024,Image,25000.0,500000.0,20.0,https://tpc.googlesyndication.com/simgad/9822105567834297147
1429,CR39881485762691072,https://transparencyreport.google.com/political-ads/library/advertiser/AR13176547347267584/creative/CR39881485762691072,Image,50.0,5000.0,100.0,https://tpc.googlesyndication.com/simgad/999695711771896559
1430,CR403441602556592128,https://transparencyreport.google.com/political-ads/library/advertiser/AR13176547347267584/creative/CR403441602556592128,Image,500.0,50000.0,100.0,https://tpc.googlesyndication.com/simgad/6754731159482115836
1431,CR405623033626099712,https://transparencyreport.google.com/political-ads/library/advertiser/AR13176547347267584/creative/CR405623033626099712,Image,50.0,50000.0,1000.0,https://tpc.googlesyndication.com/simgad/8014182701963259859
1433,CR414419126648307712,https://transparencyreport.google.com/political-ads/library/advertiser/AR13176547347267584/creative/CR414419126648307712,Image,50.0,5000.0,100.0,https://tpc.googlesyndication.com/simgad/14718119306119419748
1434,CR414806154741284864,https://transparencyreport.google.com/political-ads/library/advertiser/AR13176547347267584/creative/CR414806154741284864,Image,50.0,5000.0,100.0,https://tpc.googlesyndication.com/simgad/12492035558650777519
1435,CR425959600693444608,https://transparencyreport.google.com/political-ads/library/advertiser/AR13176547347267584/creative/CR425959600693444608,Image,50.0,5000.0,100.0,https://tpc.googlesyndication.com/simgad/7312706543489750316
1436,CR433770531297165312,https://transparencyreport.google.com/political-ads/library/advertiser/AR13176547347267584/creative/CR433770531297165312,Image,50.0,50000.0,1000.0,https://tpc.googlesyndication.com/simgad/16843165232556014954
1437,CR469377115851063296,https://transparencyreport.google.com/political-ads/library/advertiser/AR13176547347267584/creative/CR469377115851063296,Image,500.0,500000.0,1000.0,https://tpc.googlesyndication.com/simgad/1043688152065862861
1438,CR472191865618169856,https://transparencyreport.google.com/political-ads/library/advertiser/AR13176547347267584/creative/CR472191865618169856,Image,500.0,50000.0,100.0,https://tpc.googlesyndication.com/simgad/3395809261344488696
1441,CR494745048127111168,https://transparencyreport.google.com/political-ads/library/advertiser/AR13176547347267584/creative/CR494745048127111168,Image,50.0,5000.0,100.0,https://tpc.googlesyndication.com/simgad/5590695759605386723
1442,CR502028213149499392,https://transparencyreport.google.com/political-ads/library/advertiser/AR13176547347267584/creative/CR502028213149499392,Image,500.0,50000.0,100.0,https://tpc.googlesyndication.com/simgad/12853295591521443354
1443,CR512372418543616000,https://transparencyreport.google.com/political-ads/library/advertiser/AR13176547347267584/creative/CR512372418543616000,Image,500.0,500000.0,1000.0,https://tpc.googlesyndication.com/simgad/773655686754991257
1445,CR530597923285630976,https://transparencyreport.google.com/political-ads/library/advertiser/AR13176547347267584/creative/CR530597923285630976,Image,500.0,50000.0,100.0,https://tpc.googlesyndication.com/simgad/7312706543489750316
1446,CR547345684399915008,https://transparencyreport.google.com/political-ads/library/advertiser/AR13176547347267584/creative/CR547345684399915008,Image,25000.0,500000.0,20.0,https://tpc.googlesyndication.com/simgad/3533993908277768706
1447,CR550160434167021568,https://transparencyreport.google.com/political-ads/library/advertiser/AR13176547347267584/creative/CR550160434167021568,Image,500.0,50000.0,100.0,https://tpc.googlesyndication.com/simgad/8014182701963259859
1448,CR558182471003275264,https://transparencyreport.google.com/political-ads/library/advertiser/AR13176547347267584/creative/CR558182471003275264,Image,50.0,50000.0,1000.0,https://tpc.googlesyndication.com/simgad/6595272492409672853
1449,CR560786114537848832,https://transparencyreport.google.com/political-ads/library/advertiser/AR13176547347267584/creative/CR560786114537848832,Image,500.0,50000.0,100.0,https://tpc.googlesyndication.com/simgad/6146121089141322827
1450,CR567189670258016256,https://transparencyreport.google.com/political-ads/library/advertiser/AR13176547347267584/creative/CR567189670258016256,Image,500.0,500000.0,1000.0,https://tpc.googlesyndication.com/simgad/4646588889217152785
1451,CR59751859899858944,https://transparencyreport.google.com/political-ads/library/advertiser/AR13176547347267584/creative/CR59751859899858944,Image,50.0,5000.0,100.0,https://tpc.googlesyndication.com/simgad/7202456303189837595
1452,CR60042130969591808,https://transparencyreport.google.com/political-ads/library/advertiser/AR13176547347267584/creative/CR60042130969591808,Image,500.0,500000.0,1000.0,https://tpc.googlesyndication.com/simgad/2836409504677577427
1453,CR61519874597322752,https://transparencyreport.google.com/political-ads/library/advertiser/AR13176547347267584/creative/CR61519874597322752,Image,500.0,500000.0,1000.0,https://tpc.googlesyndication.com/simgad/4984390096622346805
1454,CR78126898223251456,https://transparencyreport.google.com/political-ads/library/advertiser/AR13176547347267584/creative/CR78126898223251456,Image,25000.0,500000.0,20.0,https://tpc.googlesyndication.com/simgad/4646588889217152785
1455,CR90230322221809664,https://transparencyreport.google.com/political-ads/library/advertiser/AR13176547347267584/creative/CR90230322221809664,Image,50.0,5000.0,100.0,https://tpc.googlesyndication.com/simgad/4599211245425753400
1627,CR34863314693521408,https://transparencyreport.google.com/political-ads/library/advertiser/AR134254767797960704/creative/CR34863314693521408,Image,25000.0,500000.0,20.0,https://s0.2mdn.net/6073322/1-Saguaro_Strategies-Harder_for_Congress_CA_CD10_Likely_Democratic_and_DTS_Voters_PositiveRealProgress_160x600.png
1628,CR356589213073801216,https://transparencyreport.google.com/political-ads/library/advertiser/AR134254767797960704/creative/CR356589213073801216,Image,50.0,5000.0,100.0,https://s0.2mdn.net/6073322/1-Saguaro_Strategies-Harder_for_Congress_CA_CD10_Likely_Democratic_and_DTS_Voters_PositiveRefusesCorporateMoney_300x50.png
1629,CR35670356228308992,https://transparencyreport.google.com/political-ads/library/advertiser/AR134254767797960704/creative/CR35670356228308992,Image,500.0,50000.0,100.0,https://s0.2mdn.net/6073322/2-Saguaro_Strategies-Harder_for_Congress_CA_CD10_Likely_Democratic_and_DTS_Voters_PositiveForTheValley_160x600.png
1630,CR361899854235959296,https://transparencyreport.google.com/political-ads/library/advertiser/AR134254767797960704/creative/CR361899854235959296,Image,500.0,50000.0,100.0,https://s0.2mdn.net/6073322/2-Saguaro_Strategies-Harder_for_Congress_CA_CD10_Likely_Democratic_and_DTS_Voters_PositiveRefusesCorporateMoney_160x600.png
1631,CR38100276925693952,https://transparencyreport.google.com/political-ads/library/advertiser/AR134254767797960704/creative/CR38100276925693952,Image,25000.0,500000.0,20.0,https://s0.2mdn.net/6073322/1-Saguaro_Strategies-Harder_for_Congress_CA_CD10_Likely_Democratic_and_DTS_Voters_PositiveRealProgress_728x90.png
1632,CR382025315070771200,https://transparencyreport.google.com/political-ads/library/advertiser/AR134254767797960704/creative/CR382025315070771200,Image,50.0,5000.0,100.0,https://s0.2mdn.net/6073322/2-Saguaro_Strategies-Harder_for_Congress_CA_CD10_Likely_Democratic_and_DTS_Voters_PositiveRealProgress_300x50.png
1633,CR391210635209211904,https://transparencyreport.google.com/political-ads/library/advertiser/AR134254767797960704/creative/CR391210635209211904,Image,25000.0,500000.0,20.0,https://s0.2mdn.net/6073322/1-Saguaro_Strategies-Harder_for_Congress_CA_CD10_Likely_Democratic_and_DTS_Voters_PositiveSmallBusiness_160x600.png
1634,CR405143646556389376,https://transparencyreport.google.com/political-ads/library/advertiser/AR134254767797960704/creative/CR405143646556389376,Image,25000.0,500000.0,20.0,https://s0.2mdn.net/6073322/1-Saguaro_Strategies-Harder_for_Congress_CA_CD10_Likely_Democratic_and_DTS_Voters_PositiveRefusesCorporateMoney_300x250.png
1635,CR406795113021308928,https://transparencyreport.google.com/political-ads/library/advertiser/AR134254767797960704/creative/CR406795113021308928,Image,25000.0,500000.0,20.0,https://s0.2mdn.net/6073322/2-Saguaro_Strategies-Harder_for_Congress_CA_CD10_Likely_Democratic_and_DTS_Voters_PositiveForTheValley_300x250.png
1636,CR427342786321186816,https://transparencyreport.google.com/political-ads/library/advertiser/AR134254767797960704/creative/CR427342786321186816,Image,50.0,5000.0,100.0,https://s0.2mdn.net/6073322/2-Saguaro_Strategies-Harder_for_Congress_CA_CD10_Likely_Democratic_and_DTS_Voters_PositiveSmallBusiness_300x50.png
1637,CR435402206552784896,https://transparencyreport.google.com/political-ads/library/advertiser/AR134254767797960704/creative/CR435402206552784896,Image,50.0,5000.0,100.0,https://s0.2mdn.net/6073322/1-Saguaro_Strategies-Harder_for_Congress_CA_CD10_Likely_Democratic_and_DTS_Voters_PositiveForTheValley_300x50.png
1638,CR43589038971551744,https://transparencyreport.google.com/political-ads/library/advertiser/AR134254767797960704/creative/CR43589038971551744,Image,25000.0,500000.0,20.0,https://s0.2mdn.net/6073322/1-Saguaro_Strategies-Harder_for_Congress_CA_CD10_Likely_Democratic_and_DTS_Voters_PositiveForTheValley_160x600.png
1639,CR446764559714222080,https://transparencyreport.google.com/political-ads/library/advertiser/AR134254767797960704/creative/CR446764559714222080,Image,25000.0,500000.0,20.0,https://s0.2mdn.net/6073322/2-Saguaro_Strategies-Harder_for_Congress_CA_CD10_Likely_Democratic_and_DTS_Voters_PositiveRefusesCorporateMoney_300x250.png
1640,CR451831109295013888,https://transparencyreport.google.com/political-ads/library/advertiser/AR134254767797960704/creative/CR451831109295013888,Image,50.0,5000.0,100.0,https://s0.2mdn.net/6073322/2-Saguaro_Strategies-Harder_for_Congress_CA_CD10_Likely_Democratic_and_DTS_Voters_PositiveForTheValley_300x50.png
1641,CR468653637199986688,https://transparencyreport.google.com/political-ads/library/advertiser/AR134254767797960704/creative/CR468653637199986688,Image,500.0,50000.0,100.0,https://s0.2mdn.net/6073322/Saguaro_Strategies-Harder_for_Congress_Geo_Audience_Apprenticeships_160x600.jpg
1642,CR469920274595184640,https://transparencyreport.google.com/political-ads/library/advertiser/AR134254767797960704/creative/CR469920274595184640,Image,50.0,5000.0,100.0,https://s0.2mdn.net/6073322/Saguaro_Strategies-Harder_for_Congress_Geo_Audience_Apprenticeships_300x50.png
1643,CR473579449292423168,https://transparencyreport.google.com/political-ads/library/advertiser/AR134254767797960704/creative/CR473579449292423168,Image,500.0,50000.0,100.0,https://s0.2mdn.net/6073322/Saguaro_Strategies-Harder_for_Congress_Geo_Audience_GoodJobs_300x250.jpg
1644,CR523822732635275264,https://transparencyreport.google.com/political-ads/library/advertiser/AR134254767797960704/creative/CR523822732635275264,Image,500.0,50000.0,100.0,https://s0.2mdn.net/6073322/Saguaro_Strategies-Harder_for_Congress_Geo_Audience_Apprenticeships_300x250.jpg
1645,CR526637482402381824,https://transparencyreport.google.com/political-ads/library/advertiser/AR134254767797960704/creative/CR526637482402381824,Image,500.0,50000.0,100.0,https://s0.2mdn.net/6073322/Saguaro_Strategies-Harder_for_Congress_Geo_Audience_VocationalTraining_160x600.jpg
1646,CR526922255913975808,https://transparencyreport.google.com/political-ads/library/advertiser/AR134254767797960704/creative/CR526922255913975808,Image,50.0,5000.0,100.0,https://s0.2mdn.net/6073322/Saguaro_Strategies-Harder_for_Congress_Geo_Audience_VotaBatchA_320x50.png
1647,CR529658940355510272,https://transparencyreport.google.com/political-ads/library/advertiser/AR134254767797960704/creative/CR529658940355510272,Image,500.0,50000.0,100.0,https://s0.2mdn.net/6073322/2-Saguaro_Strategies-Harder_for_Congress_CA_CD10_Likely_Democratic_and_DTS_Voters_PositiveRefusesCorporateMoney_320x50.png
1648,CR539022381377650688,https://transparencyreport.google.com/political-ads/library/advertiser/AR134254767797960704/creative/CR539022381377650688,Image,50.0,5000.0,100.0,https://s0.2mdn.net/6073322/Saguaro_Strategies-Harder_for_Congress_Geo_Audience_Apprenticeships_320x50.png
1649,CR563651441839833088,https://transparencyreport.google.com/political-ads/library/advertiser/AR134254767797960704/creative/CR563651441839833088,Image,50.0,5000.0,100.0,https://s0.2mdn.net/6073322/Saguaro_Strategies-Harder_for_Congress_Geo_Audience_VocationalTraining_300x50.png
1650,CR58610566830227456,https://transparencyreport.google.com/political-ads/library/advertiser/AR134254767797960704/creative/CR58610566830227456,Image,500.0,50000.0,100.0,https://s0.2mdn.net/6073322/2-Saguaro_Strategies-Harder_for_Congress_CA_CD10_Likely_Democratic_and_DTS_Voters_PositiveRealProgress_160x600.png
1651,CR64666676876017664,https://transparencyreport.google.com/political-ads/library/advertiser/AR134254767797960704/creative/CR64666676876017664,Image,50.0,5000.0,100.0,https://s0.2mdn.net/6073322/Saguaro_Strategies-Harder_for_Congress_Geo_Audience_VotaBatchB_300x50.png
1652,CR771857162698752,https://transparencyreport.google.com/political-ads/library/advertiser/AR134254767797960704/creative/CR771857162698752,Image,50.0,5000.0,100.0,https://s0.2mdn.net/6073322/Saguaro_Strategies-Harder_for_Congress_Geo_Audience_GoodJobs_300x50.png
1653,CR88380943663890432,https://transparencyreport.google.com/political-ads/library/advertiser/AR134254767797960704/creative/CR88380943663890432,Image,50.0,5000.0,100.0,https://s0.2mdn.net/6073322/Saguaro_Strategies-Harder_for_Congress_Geo_Audience_GoodJobs_320x50.png
1654,CR96787809569865728,https://transparencyreport.google.com/political-ads/library/advertiser/AR134254767797960704/creative/CR96787809569865728,Image,25000.0,50000.0,2.0,https://s0.2mdn.net/6073322/1-Saguaro_Strategies-Harder_for_Congress_CA_CD10_Likely_Democratic_and_DTS_Voters_PositiveSmallBusiness_320x50.png
1655,CR100165509290393600,https://transparencyreport.google.com/political-ads/library/advertiser/AR140403236820484096/creative/CR100165509290393600,Image,50.0,5000.0,100.0,https://tpc.googlesyndication.com/simgad/10510330787927710463
1656,CR100446984267104256,https://transparencyreport.google.com/political-ads/library/advertiser/AR140403236820484096/creative/CR100446984267104256,Image,50.0,5000.0,100.0,https://tpc.googlesyndication.com/simgad/9045766273267409468
1658,CR102135834127368192,https://transparencyreport.google.com/political-ads/library/advertiser/AR140403236820484096/creative/CR102135834127368192,Image,50.0,5000.0,100.0,https://tpc.googlesyndication.com/simgad/10305684461194840961
1660,CR103807091801587712,https://transparencyreport.google.com/political-ads/library/advertiser/AR140403236820484096/creative/CR103807091801587712,Image,50.0,5000.0,100.0,https://tpc.googlesyndication.com/simgad/6338134482616534865
1661,CR104002804871331840,https://transparencyreport.google.com/political-ads/library/advertiser/AR140403236820484096/creative/CR104002804871331840,Image,25000.0,500000.0,20.0,https://s0.2mdn.net/8760931/Concept_2_-_Need_to_Impeach_-_300x50.png
1662,CR104106158964342784,https://transparencyreport.google.com/political-ads/library/advertiser/AR140403236820484096/creative/CR104106158964342784,Image,50.0,5000.0,100.0,https://tpc.googlesyndication.com/simgad/13409651530150396512
1752,CR177852602862534656,https://transparencyreport.google.com/political-ads/library/advertiser/AR140403236820484096/creative/CR177852602862534656,Image,50.0,5000.0,100.0,https://tpc.googlesyndication.com/simgad/10305684461194840961
1753,CR178257223141556224,https://transparencyreport.google.com/political-ads/library/advertiser/AR140403236820484096/creative/CR178257223141556224,Image,50.0,5000.0,100.0,https://tpc.googlesyndication.com/simgad/10506337453528335943
1754,CR179585433187909632,https://transparencyreport.google.com/political-ads/library/advertiser/AR140403236820484096/creative/CR179585433187909632,Image,50.0,5000.0,100.0,https://s0.2mdn.net/8760931/ImpeachAds-728x90-trump1.png
1756,CR180165975327375360,https://transparencyreport.google.com/political-ads/library/advertiser/AR140403236820484096/creative/CR180165975327375360,Image,500.0,50000.0,100.0,https://s0.2mdn.net/8760931/ImpeachAds-300x250-Trump2.png
1757,CR180282523559919616,https://transparencyreport.google.com/political-ads/library/advertiser/AR140403236820484096/creative/CR180282523559919616,Image,25000.0,500000.0,20.0,https://s0.2mdn.net/8760931/Concept_2_-_Need_to_Impeach_-_300x50.png
1758,CR182822395420082176,https://transparencyreport.google.com/political-ads/library/advertiser/AR140403236820484096/creative/CR182822395420082176,Image,50.0,5000.0,100.0,https://s0.2mdn.net/8760931/ImpeachAds-300x250-Trump2.png
1987,CR394581737859973120,https://transparencyreport.google.com/political-ads/library/advertiser/AR140403236820484096/creative/CR394581737859973120,Image,50.0,5000.0,100.0,https://s0.2mdn.net/8760931/Concept-2-NeedtoVote-970x90.png
1988,CR395989112743526400,https://transparencyreport.google.com/political-ads/library/advertiser/AR140403236820484096/creative/CR395989112743526400,Image,25000.0,500000.0,20.0,https://s0.2mdn.net/8760931/Concept-2-NeedtoVote-300x250.png
1989,CR396657615813214208,https://transparencyreport.google.com/political-ads/library/advertiser/AR140403236820484096/creative/CR396657615813214208,Image,500.0,50000.0,100.0,https://s0.2mdn.net/8760931/Concept-2-NeedtoVote-300x600.png
1990,CR397403084696846336,https://transparencyreport.google.com/political-ads/library/advertiser/AR140403236820484096/creative/CR397403084696846336,Image,50.0,5000.0,100.0,https://tpc.googlesyndication.com/simgad/13446217880236333467
1991,CR398713702557155328,https://transparencyreport.google.com/political-ads/library/advertiser/AR140403236820484096/creative/CR398713702557155328,Image,50.0,5000.0,100.0,https://s0.2mdn.net/8760931/ImpeachAds-300x50-trump2.png
1992,CR398933604882710528,https://transparencyreport.google.com/political-ads/library/advertiser/AR140403236820484096/creative/CR398933604882710528,Image,50.0,5000.0,100.0,https://tpc.googlesyndication.com/simgad/10644406453392553982
1995,CR402452042091593728,https://transparencyreport.google.com/political-ads/library/advertiser/AR140403236820484096/creative/CR402452042091593728,Image,50.0,5000.0,100.0,https://tpc.googlesyndication.com/simgad/10522981977381386068
1996,CR404624677068079104,https://transparencyreport.google.com/political-ads/library/advertiser/AR140403236820484096/creative/CR404624677068079104,Image,50.0,5000.0,100.0,https://s0.2mdn.net/8760931/ImpeachAds-160x600-families.png
